"Year","Period","Geo Level","State","State ANSI","category","Domain","use","chem_name","chem_num","Value","measurement"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BT KURSTAKI ABTS-351",6522,"(NA)","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BT KURSTAKI SA-11",6519,"(NA)","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BT SUB AIZAWAI GC-91",6426,"(NA)","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BUPROFEZIN",275100,NA,"LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA",6534,"(NA)","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CARBARYL",56801,NA,"LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CHLORANTRANILIPROLE",90100,"1,900","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CHLORPYRIFOS",59101,NA,"LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA",16329,"(NA)","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CYANTRANILIPROLE",90098,"900","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CYFLUMETOFEN",138831,"5,200","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","ETOXAZOLE",107091,"1,200","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","FENBUTATIN-OXIDE",104601,NA,"LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","FENPROPATHRIN",127901,"6,000","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","FENPYROXIMATE",129131,"400","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","FLONICAMID",128016,"3,300","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","FLUPYRADIFURONE",122304,"4,800","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","HELICOVERPA ZEA NPV",107300,"(NA)","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","HEXYTHIAZOX",128849,"2,300","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","IMIDACLOPRID",129099,"3,500","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","MALATHION",57701,"56,700","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","METHOXYFENOZIDE",121027,"3,300","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","NALED",34401,"12,700","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","NEEM OIL",25006,"1,100","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","NEEM OIL",NA,"51,600","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","NOVALURON",124002,"4,600","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","PIPERONYL BUTOXIDE",67501,"1,200","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","POTASSIUM SALTS",79021,NA,"LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","PYRETHRINS",69001,"200","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","PYRIDABEN",129105,NA,"LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","PYRIPROXYFEN",129032,"100","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","SOYBEAN OIL",31605,NA,"LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","SPINETORAM",110007,"2,300","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","SPINOSAD",110003,"600","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","SPIROMESIFEN",24875,"1,800","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","SULFOXAFLOR",5210,"1,000","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","THIAMETHOXAM",60109,"1,400","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CHEMICAL",NA,"212,600","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","ZETA-CYPERMETHRIN",129064,NA,"LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","ACIBENZOLAR-S-METHYL",61402,NA,"LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","AUREOBASIDIUM PULLULANS DSM 14940",46010,"(NA)","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","AUREOBASIDIUM PULLULANS DSM 14941",36010,"(NA)","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","BT KURSTAKI SA-12",6518,"(NA)","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","CAPRIC ACID",128955,NA,"LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","CAPRYLIC ACID",128919,NA,"LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","CHLOROPICRIN",81501,"6,146,600","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","DICHLOROPROPENE",29001,"1,045,700","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","FLUTRIAFOL",128940,"1,700","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","GLIOCLADIUM VIRENS",129000,NA,"LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","HYDROGEN PEROXIDE",595,NA,"LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","IRON PHOSPHATE",34903,"100","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","METALDEHYDE",53001,NA,"LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","METAM-POTASSIUM",39002,"254,000","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","METAM-SODIUM",39003,"244,000","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","PAECILOMYCES FUMOSOR",115002,NA,"LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","PEROXYACETIC ACID",63201,NA,"LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","POTASSIUM SILICATE",72606,NA,"LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","REYNOUTRIA SACHALINE",55809,"600","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","CHEMICAL",NA,"7,698,900","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","TRICHODERMA VIRENS STRAIN G-41",176604,"(NA)","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","FERTILIZER",NA,"FERTILIZER: (NITROGEN)",NA,"668,000","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","FERTILIZER",NA,"FERTILIZER: (PHOSPHATE)",NA,"493,000","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","FERTILIZER",NA,"FERTILIZER: (POTASH)",NA,"430,000","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","FERTILIZER",NA,"FERTILIZER: (SULFUR)",NA,"57,000","LB"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","AZOXYSTROBIN",128810,"0.205","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS MBI 600",129082,"(NA)","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747",16482,"(NA)","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BACILLUS PUMILUS",6485,"(NA)","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BACILLUS SUBT. GB03",129068,"(NA)","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BACILLUS SUBTILIS",6479,"(NA)","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BLAD",30006,"0.482","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BORAX DECAHYDRATE",11102,"0.023","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BOSCALID",128008,"0.337","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BT SUBSP KURSTAKI EVB-113-19",6544,"(NA)","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","CAPTAN",81301,"1.739","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","COPPER HYDROXIDE",23401,NA,"LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","COPPER OCTANOATE",23306,NA,"LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","CYFLUFENAMID",555550,"0.023","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","CYPRODINIL",288202,"0.32","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","DIFENOCONAZOLE",128847,"0.114","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FENHEXAMID",90209,"0.623","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FLUDIOXONIL",71503,"0.213","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FLUOPYRAM",80302,"0.113","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FLUXAPYROXAD",138009,"0.168","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FOSETYL-AL",123301,"3.997","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","ISOFETAMID",270000,NA,"LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","MEFENOXAM",113502,"0.493","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","MONO-POTASSIUM SALT",76416,NA,"LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","MYCLOBUTANIL",128857,"0.106","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","PENTHIOPYRAD",90112,"0.303","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","POLYOXIN D ZINC SALT",230000,"0.073","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","POTASSIUM BICARBON.",73508,"2.381","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","PROPICONAZOLE",122101,"0.112","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","PYRACLOSTROBIN",99100,"0.169","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","PYRIMETHANIL",288201,"0.51","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","QUINOLINE",55459,"0.097","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","STREPTOMYCES LYDICUS",6327,"(NA)","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","SULFUR",77501,"3.656","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","TETRACONAZOLE",120603,"0.039","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","THIOPHANATE-METHYL",102001,"0.669","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","THIRAM",79801,"2.219","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","TRICHODERMA HARZ.",119202,"(NA)","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","TRIFLOXYSTROBIN",129112,"0.113","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","TRIFLUMIZOLE",128879,"0.23","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","CARFENTRAZONE-ETHYL",128712,"0.024","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","FLUMIOXAZIN",129034,"0.089","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","GLUFOSINATE-AMMONIUM",128850,NA,"LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","GLYPHOSATE ISO. SALT",103601,NA,"LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","GLYPHOSATE POT. SALT",103613,NA,"LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","NAPROPAMIDE",103001,NA,"LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","OXYFLUORFEN",111601,"0.313","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","PARAQUAT",61601,NA,"LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","PENDIMETHALIN",108501,"1.202","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","SULFENTRAZONE",129081,NA,"LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","ABAMECTIN",122804,"0.019","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","ACEQUINOCYL",6329,"0.297","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","ACETAMIPRID",99050,"0.126","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","AZADIRACHTIN",121701,"0.034","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BEAUVERIA BASSIANA",128924,"(NA)","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BIFENAZATE",586,"0.496","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BIFENTHRIN",128825,"0.109","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BT KURSTAK ABTS-1857",6523,"(NA)","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BT KURSTAKI ABTS-351",6522,"(NA)","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BT KURSTAKI SA-11",6519,"(NA)","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BT SUB AIZAWAI GC-91",6426,"(NA)","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BUPROFEZIN",275100,NA,"LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA",6534,"(NA)","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CARBARYL",56801,NA,"LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CHLORANTRANILIPROLE",90100,"0.067","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CHLORPYRIFOS",59101,NA,"LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA",16329,"(NA)","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CYANTRANILIPROLE",90098,"0.111","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CYFLUMETOFEN",138831,"0.178","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","ETOXAZOLE",107091,"0.135","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","FENBUTATIN-OXIDE",104601,NA,"LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","FENPROPATHRIN",127901,"0.286","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","FENPYROXIMATE",129131,"0.103","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","FLONICAMID",128016,"0.085","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","FLUPYRADIFURONE",122304,"0.158","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","HELICOVERPA ZEA NPV",107300,"(NA)","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","HEXYTHIAZOX",128849,"0.177","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","IMIDACLOPRID",129099,"0.515","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","MALATHION",57701,"1.991","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","METHOXYFENOZIDE",121027,"0.174","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","NALED",34401,"0.904","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","NEEM OIL",25006,"0.095","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","NEEM OIL",NA,"5.151","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","NOVALURON",124002,"0.059","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","PIPERONYL BUTOXIDE",67501,"0.478","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","POTASSIUM SALTS",79021,NA,"LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","PYRETHRINS",69001,"0.044","LB / ACRE / APPLICATION, AVG"
2019,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","PYRIDABEN",129105,NA,"LB / ACRE / APPLICATION, AVG"
